Date,Customer_ID,Gender,Age,Region,Acquisition_Channel,Lead_Source,Device_Type,Product_Plan,Subscription_Type,Monthly_Revenue,Discount_Amount,Net_Revenue,Marketing_Cost,Sales_Cost,Support_Cost,Payment_Mode,Is_Renewed,Is_Churned,Customer_Lifetime_Months,Customer_Satisfaction_Score,Employees_Count
1/19/2023,CUST108183,Female,31,UK,Referral,Sales Team,Tablet,Basic,Quarterly,6175.79,2955.42,3220.37,2617.72,2873.83,1900.79,UPI,1,0,25,4.9,247
1/19/2023,CUST105642,Male,32,UK,Referral,Sales Team,Web,Premium,Monthly,8161.43,825.05,7336.38,1672.36,3825.75,1805.58,Debit Card,1,0,58,4.3,35
1/19/2023,CUST105320,Female,42,UK,Referral,Partner,Tablet,Basic,Monthly,6019.26,25.76,5993.5,5352.55,2527.55,772.91,UPI,1,1,41,3.6,205
1/19/2023,CUST103636,Female,55,Canada,Email,App,Web,Basic,Monthly,7094.39,1893.43,5200.96,4053,1889.51,1458.42,Debit Card,0,0,44,4,29
1/19/2023,CUST101559,Female,21,USA,Email,App,Web,Premium,Monthly,9134.34,2162.07,6972.27,2635.22,2592.81,713.8,Credit Card,1,0,26,4.7,74
1/19/2023,CUST102480,Female,45,Canada,Social Media,Sales Team,Mobile,Standard,Yearly,821.37,1498.32,-676.95,5341.61,1505.78,1726.41,Debit Card,1,1,12,3.4,111
1/19/2023,CUST104085,Male,20,UK,Social Media,App,Mobile,Basic,Monthly,8940.64,1680,7260.64,5076.67,3939.74,1262.54,Debit Card,0,0,26,4.3,132
1/19/2023,CUST104573,Male,33,USA,Social Media,Partner,Web,Standard,Monthly,5342.12,768.8,4573.32,1817.82,1260.85,1087.58,Net Banking,0,0,13,3,267
1/19/2023,CUST103424,Female,26,India,Paid Ads,Website,Tablet,Basic,Monthly,8263.05,1366.39,6896.66,4535.59,195.86,660.55,Net Banking,1,1,54,3.5,35
1/19/2023,CUST108659,Male,56,USA,Email,Website,Web,Premium,Quarterly,1800.72,447.09,1353.63,1367.18,580.22,1435.85,Wallet,1,0,4,2.8,115
1/19/2023,CUST102008,Female,51,Canada,Referral,App,Web,Standard,Monthly,7506.83,719.14,6787.69,3900.08,473.01,83.69,UPI,0,0,14,4.6,50
1/19/2023,CUST107316,Female,23,USA,Email,Website,Web,Standard,Monthly,19575.49,1532.12,18043.37,5358.43,2897,380.55,UPI,1,0,41,3.8,191
1/19/2023,CUST105595,Male,34,UAE,Email,App,Mobile,Standard,Monthly,13112.95,522.5,12590.45,3741.91,3271.08,257.88,UPI,1,0,41,3,169
1/19/2023,CUST102081,Male,30,UAE,Paid Ads,Sales Team,Mobile,Standard,Yearly,10715.16,287.16,10428,4459.84,3403.12,1867.56,Credit Card,1,0,24,3.1,157
1/19/2023,CUST102681,Male,39,UK,Referral,Website,Web,Premium,Monthly,2293.71,1687.5,606.21,2706.82,1395.35,757.81,Debit Card,1,0,4,3.7,219
1/19/2023,CUST108605,Female,54,UAE,Paid Ads,Sales Team,Tablet,Standard,Monthly,4288.01,1896.55,2391.46,1566.01,1816.31,1081.41,Net Banking,1,0,29,3.7,239
1/19/2023,CUST103178,Female,26,Canada,Social Media,App,Tablet,Basic,Monthly,17136.73,2000.35,15136.38,5353.17,355.06,1120.34,Debit Card,1,0,7,4.3,10
1/20/2023,CUST107310,Male,23,India,Social Media,Partner,Web,Premium,Monthly,1314.64,217.19,1097.45,4296.68,1311.6,1668.63,Wallet,0,1,4,4.7,171
1/20/2023,CUST106797,Male,29,Canada,Email,Partner,Mobile,Basic,Monthly,15044.56,1178.01,13866.55,2689.8,182.53,792.49,Wallet,1,0,10,4.3,48
1/20/2023,CUST103215,Male,31,UK,Paid Ads,Sales Team,Tablet,Standard,Monthly,9371.73,2270.24,7101.49,2296.63,3960.8,274.67,Net Banking,1,0,53,3.7,39
1/20/2023,CUST109231,Female,50,India,Organic,Sales Team,Mobile,Premium,Quarterly,5885.02,201.95,5683.07,4242.98,2705.63,115.97,Credit Card,0,0,50,3.8,182
1/20/2023,CUST100281,Male,38,Canada,Social Media,Partner,Mobile,Standard,Quarterly,2391.46,2854.66,-463.2,719.5,1107,1094.01,Wallet,0,0,47,3.2,277
1/20/2023,CUST109370,Female,34,USA,Referral,App,Web,Standard,Yearly,5077.94,682.3,4395.64,5169.1,834.82,1361.46,Credit Card,0,1,2,3,49
1/21/2023,CUST104781,Female,38,UAE,Paid Ads,Partner,Tablet,Standard,Monthly,12939.23,1782.06,11157.17,1817.08,1618.77,1717.93,Wallet,0,1,23,3.2,242
1/21/2023,CUST101301,Male,47,UAE,Referral,Website,Mobile,Basic,Monthly,11163.69,571.18,10592.51,4803.44,319.21,557.49,UPI,1,0,42,2.6,32
1/21/2023,CUST106539,Female,56,UK,Paid Ads,Sales Team,Mobile,Standard,Monthly,12439.58,2444.69,9994.89,1623.13,991.45,1433.72,Debit Card,1,0,23,3.2,230
1/21/2023,CUST104883,Female,23,USA,Paid Ads,Partner,Tablet,Standard,Yearly,1813.09,2504.7,-691.61,2065.69,2850.7,530.35,Wallet,0,1,39,4,40
1/21/2023,CUST103343,Male,56,USA,Email,Website,Mobile,Standard,Yearly,16102.51,154.91,15947.6,4714.71,790.06,1682.19,Credit Card,0,0,2,3.8,231
1/21/2023,CUST109473,Male,57,Canada,Paid Ads,App,Tablet,Standard,Monthly,6252.53,2331.32,3921.21,3355.96,3346.33,1719.61,Wallet,0,0,46,3.5,10
1/21/2023,CUST100032,Male,45,India,Social Media,App,Mobile,Standard,Monthly,12764.38,1213.03,11551.35,2522.08,2290.22,1912.1,Net Banking,1,0,15,4.1,52
1/21/2023,CUST101881,Female,27,India,Social Media,App,Web,Standard,Yearly,10638.53,1495.13,9143.4,5676.19,632.94,1153.96,Debit Card,0,0,56,4.2,112
1/21/2023,CUST106460,Male,47,India,Social Media,Sales Team,Tablet,Basic,Quarterly,15583.62,2299.03,13284.59,4639.92,1750.01,1589.21,Wallet,1,0,2,5,274
1/21/2023,CUST101448,Male,18,UAE,Paid Ads,Partner,Mobile,Premium,Quarterly,7698.3,2500.83,5197.47,3025.98,463.55,1335.93,Net Banking,1,0,12,2.8,15
1/21/2023,CUST105901,Male,49,Canada,Email,Partner,Web,Premium,Monthly,8199.82,895.59,7304.23,2524,1861.45,580.52,Net Banking,1,0,14,4.5,170
1/21/2023,CUST101601,Male,30,UK,Paid Ads,Partner,Mobile,Basic,Monthly,8786.6,376.63,8409.97,1847.89,549.97,443.41,Credit Card,1,0,11,4.7,268
1/21/2023,CUST102161,Female,48,UK,Email,Partner,Tablet,Basic,Monthly,15306.32,287.11,15019.21,4817.51,1631.3,1768.92,Debit Card,1,0,14,4.9,72
1/22/2023,CUST106737,Male,47,USA,Social Media,Website,Tablet,Basic,Monthly,2183.51,568.81,1614.7,1670.91,3860.81,1015.58,Debit Card,1,0,23,3.5,126
1/22/2023,CUST102191,Male,41,India,Social Media,App,Mobile,Premium,Quarterly,9181.67,1752.33,7429.34,5312.46,1875.57,1667.11,Wallet,1,0,57,4,264
1/22/2023,CUST101267,Female,34,India,Organic,Website,Mobile,Basic,Monthly,17391.57,656.56,16735.01,1656.04,2057.16,764.91,Debit Card,1,0,51,2.7,22
1/22/2023,CUST104595,Female,38,UAE,Organic,Website,Mobile,Premium,Yearly,5018.61,2714.27,2304.34,3103.51,3083.56,1086.96,Credit Card,1,0,49,5,218
1/22/2023,CUST104043,Male,50,India,Referral,Sales Team,Web,Standard,Yearly,6396.93,2424.89,3972.04,2878.17,1437.8,471.99,Wallet,1,0,49,3.8,291
1/22/2023,CUST103210,Male,58,USA,Email,App,Mobile,Standard,Monthly,11624.76,1056.25,10568.51,5954.63,1735.47,1715.98,UPI,1,0,40,5,151
1/22/2023,CUST101392,Male,59,UAE,Email,App,Web,Standard,Monthly,18097.11,1452.67,16644.44,3171.52,202.98,401.16,Wallet,1,0,13,4.9,36
1/22/2023,CUST100016,Male,41,USA,Organic,Partner,Web,Standard,Quarterly,17572.39,1576.74,15995.65,5731.35,3426.32,58.58,Net Banking,1,1,55,3.8,163
1/22/2023,CUST102672,Male,39,USA,Paid Ads,Website,Mobile,Basic,Monthly,7849.2,854.01,6995.19,2828.64,1277.02,108.14,Net Banking,1,0,57,4.3,126
1/23/2023,CUST107844,Female,19,UK,Social Media,Sales Team,Mobile,Standard,Quarterly,16505.42,1841.39,14664.03,4136.1,1342.83,339.24,Wallet,1,0,39,3.1,152
1/23/2023,CUST102009,Male,48,UK,Referral,Partner,Tablet,Premium,Quarterly,11422.14,2518.97,8903.17,1199.94,385.99,165.5,Wallet,1,1,22,4.8,108
1/23/2023,CUST107278,Female,20,USA,Paid Ads,Sales Team,Mobile,Basic,Monthly,18603.12,2594.77,16008.35,563.32,952.34,1410.18,Wallet,1,0,46,3.2,275
1/23/2023,CUST100833,Female,53,USA,Referral,Sales Team,Mobile,Premium,Monthly,4828.74,625.63,4203.11,4750.02,2873.97,375,Debit Card,1,0,58,3.2,231
1/23/2023,CUST102784,Female,27,UK,Email,Website,Web,Premium,Monthly,19306.51,30.28,19276.23,5505.97,2606.16,1489.51,Net Banking,0,0,52,3.8,78
1/23/2023,CUST100357,Female,33,Canada,Organic,Partner,Web,Basic,Monthly,19032.99,364.64,18668.35,2703.89,2435.44,195.43,Debit Card,0,0,54,2.6,34
1/23/2023,CUST107019,Male,39,USA,Referral,Sales Team,Tablet,Premium,Monthly,552.93,134.83,418.1,460.39,3738.13,351.21,Credit Card,1,0,8,2.8,270
1/23/2023,CUST102538,Male,54,India,Email,Partner,Web,Premium,Monthly,10420.76,81.22,10339.54,4874.43,2067.96,1453.26,Wallet,1,0,25,3.4,205
1/23/2023,CUST106850,Female,33,India,Organic,Website,Mobile,Standard,Monthly,2504.48,2617.5,-113.02,1899.96,1916.72,998.29,Net Banking,1,0,55,4.8,86
1/24/2023,CUST108202,Male,49,UAE,Organic,Sales Team,Mobile,Standard,Monthly,1839.17,751.75,1087.42,1254.95,3608.26,1010.27,UPI,1,0,57,4.8,126
1/24/2023,CUST107083,Female,27,UAE,Organic,Sales Team,Mobile,Premium,Yearly,12714.04,298.16,12415.88,219.08,3917.8,999.07,Debit Card,1,0,14,4.1,51
1/24/2023,CUST101428,Male,37,Canada,Email,Website,Tablet,Standard,Monthly,6012.04,452,5560.04,533.06,3012.68,442.14,Credit Card,0,0,14,2.9,82
1/24/2023,CUST108270,Male,43,UAE,Referral,App,Mobile,Basic,Monthly,19927.95,1901.6,18026.35,5386.89,1616.64,179.64,Net Banking,1,0,46,2.8,186
1/24/2023,CUST109014,Male,57,UK,Referral,App,Tablet,Basic,Monthly,7992.02,2374.48,5617.54,3849.39,3322.18,585.54,UPI,1,0,34,4.9,152
1/25/2023,CUST106491,Female,57,UK,Paid Ads,Website,Mobile,Standard,Quarterly,3760.81,1849.32,1911.49,358.17,138.89,1265.71,Net Banking,1,1,24,4.5,142
1/25/2023,CUST105377,Male,20,UK,Email,Partner,Tablet,Basic,Quarterly,9647.46,409.04,9238.42,4929.38,3837.37,865.62,Wallet,1,0,54,2.7,260
1/25/2023,CUST103245,Female,45,Canada,Paid Ads,App,Tablet,Standard,Monthly,3363.45,2412.52,950.93,348.39,892.77,781.08,Net Banking,1,0,2,3.2,128
1/25/2023,CUST108297,Male,22,Canada,Email,Partner,Mobile,Standard,Yearly,10116.07,245.08,9870.99,4345.11,2710.59,108.11,Credit Card,0,0,22,4.3,52
1/25/2023,CUST103457,Female,53,Canada,Organic,Partner,Mobile,Premium,Quarterly,18164.26,1320.73,16843.53,1509.21,2135.68,677.65,UPI,1,0,20,4.3,291
1/25/2023,CUST105638,Female,36,UK,Paid Ads,Website,Tablet,Standard,Monthly,5953.71,1991.72,3961.99,4862.14,2350.19,194.25,Credit Card,0,1,24,3.4,136
1/25/2023,CUST107724,Female,47,India,Paid Ads,App,Tablet,Basic,Quarterly,1861.7,1578.75,282.95,5196.33,3234.01,1807.45,Net Banking,1,0,20,4.3,255
1/25/2023,CUST100688,Female,24,UK,Paid Ads,Website,Mobile,Premium,Monthly,11572.74,684.85,10887.89,1661.31,169.93,436.29,Credit Card,1,0,33,2.6,244
1/25/2023,CUST101051,Male,21,USA,Paid Ads,Partner,Mobile,Standard,Monthly,641.42,2923.25,-2281.83,4731.3,3418.99,646.24,Debit Card,0,0,30,3.5,257
1/25/2023,CUST102689,Male,28,Canada,Email,App,Mobile,Premium,Quarterly,4960.78,312.5,4648.28,5099.71,400.37,839.13,Net Banking,1,0,25,3.1,208
1/25/2023,CUST100885,Male,24,USA,Paid Ads,App,Tablet,Standard,Monthly,5317.03,1806.8,3510.23,1558.96,2819.4,887.35,Net Banking,1,0,18,3.5,106
1/25/2023,CUST109975,Male,40,UK,Social Media,App,Tablet,Premium,Monthly,4061.66,1209.02,2852.64,5358.47,3476.78,1659.17,Wallet,1,0,40,4.3,127
1/25/2023,CUST109496,Female,50,USA,Paid Ads,Partner,Web,Basic,Monthly,15870.14,2394.02,13476.12,4132.27,1082.81,1106.08,Wallet,0,0,23,4,258
1/26/2023,CUST107103,Male,28,USA,Organic,App,Web,Premium,Monthly,17480.38,218.59,17261.79,2573.07,3289.15,1838.72,Wallet,0,0,46,4.8,46
1/26/2023,CUST102422,Female,58,UK,Paid Ads,Website,Web,Basic,Monthly,12191.23,1737.83,10453.4,4946.03,369.24,1851.48,Credit Card,1,0,56,2.7,31
1/26/2023,CUST104070,Male,52,UK,Social Media,App,Mobile,Basic,Monthly,3837.58,1209.02,2628.56,3525.12,211.09,1006.87,UPI,1,0,2,4.7,52
1/26/2023,CUST106185,Female,29,Canada,Email,App,Mobile,Standard,Monthly,9259.98,1413.66,7846.32,3067.31,2262.05,645.53,Debit Card,1,0,30,4.8,113
1/26/2023,CUST102893,Male,20,UK,Social Media,Sales Team,Tablet,Standard,Quarterly,1639.3,2931.64,-1292.34,4384.77,2510.76,650.84,Credit Card,1,1,53,3.1,266
1/26/2023,CUST108947,Female,51,India,Email,App,Web,Premium,Monthly,16812.13,2091.73,14720.4,5638.43,1202.8,431.11,UPI,0,0,48,4,37
1/26/2023,CUST109064,Female,51,Canada,Referral,Partner,Mobile,Basic,Monthly,1978.23,293.4,1684.83,3062.22,2016.21,191.98,Net Banking,0,1,47,4.4,135
1/26/2023,CUST108537,Female,51,USA,Paid Ads,Partner,Mobile,Standard,Monthly,6076.44,1581.07,4495.37,3755.46,1515.17,1412.66,Net Banking,1,0,56,4.6,266
1/26/2023,CUST106219,Female,55,USA,Organic,Partner,Web,Standard,Monthly,7902.94,254.88,7648.06,2514.35,1170.08,1718.96,Net Banking,1,0,4,4.7,137
1/26/2023,CUST109224,Female,58,India,Paid Ads,Partner,Mobile,Basic,Yearly,18858.32,247.37,18610.95,2272.2,656.67,928.4,Credit Card,1,0,8,2.9,15
1/26/2023,CUST105462,Female,58,India,Email,App,Web,Premium,Monthly,6879.77,2662.78,4216.99,5157.71,3176.79,1771.72,Wallet,0,0,8,3.1,143
1/26/2023,CUST109607,Female,21,Canada,Email,App,Tablet,Basic,Monthly,687.63,1700.68,-1013.05,2126.04,1683.96,1125.59,UPI,1,0,31,2.6,241
1/27/2023,CUST109102,Male,38,Canada,Social Media,App,Web,Standard,Quarterly,15551,2611.88,12939.12,2058.41,2368.49,1138.15,Net Banking,0,1,46,4.3,281
1/27/2023,CUST106220,Female,29,India,Email,Sales Team,Tablet,Basic,Monthly,18651.63,1708.41,16943.22,1587.82,1448.82,1366.66,Wallet,1,0,40,2.9,272
1/27/2023,CUST101006,Male,59,India,Referral,App,Web,Basic,Quarterly,7508.85,331.47,7177.38,5604.9,515.87,1716.35,Wallet,1,0,10,4.1,188
1/27/2023,CUST100229,Female,41,India,Referral,Sales Team,Mobile,Standard,Monthly,16430.68,2863.98,13566.7,2355.7,2609.53,1686.03,Wallet,1,0,52,3.9,284
1/27/2023,CUST109163,Male,40,Canada,Referral,App,Tablet,Premium,Yearly,17182.51,308.81,16873.7,633.21,1418.27,1493.26,Debit Card,0,0,39,4.7,62
1/27/2023,CUST104252,Female,30,Canada,Referral,Partner,Tablet,Basic,Quarterly,9841,1660.41,8180.59,3642.72,1475.67,1639.83,Debit Card,1,0,5,4.6,183
1/27/2023,CUST109405,Male,59,USA,Social Media,Partner,Web,Standard,Monthly,13560.12,1157.17,12402.95,4246.41,123.69,1884.91,Wallet,0,0,40,2.9,211
1/27/2023,CUST105101,Male,19,Canada,Email,Sales Team,Tablet,Basic,Yearly,2069.27,682.43,1386.84,704.4,3201.38,1683.02,Credit Card,0,0,4,4.9,194
1/27/2023,CUST103601,Male,18,UK,Organic,Sales Team,Tablet,Basic,Quarterly,14962.59,2829.5,12133.09,392.31,1037.18,198.07,Net Banking,0,0,15,2.8,235
1/28/2023,CUST101472,Male,25,Canada,Paid Ads,Partner,Web,Standard,Yearly,541.29,2094.55,-1553.26,3863.1,2531.46,808.31,Debit Card,1,0,7,2.7,284
1/28/2023,CUST107869,Female,34,UAE,Email,Partner,Tablet,Basic,Quarterly,7982.54,465.7,7516.84,4524.75,3779.7,429.21,Debit Card,1,0,13,4.1,42
1/28/2023,CUST102180,Male,57,Canada,Social Media,Website,Web,Basic,Monthly,16397.58,76.44,16321.14,5191.79,3260.24,1580.4,Debit Card,1,0,13,4,70
1/28/2023,CUST109238,Female,32,UK,Referral,Website,Web,Premium,Quarterly,17868.78,2949.73,14919.05,3191.2,1358.04,580.29,Wallet,1,0,55,4.8,64
1/28/2023,CUST104748,Male,57,UK,Organic,Partner,Tablet,Premium,Yearly,17181.79,2911.02,14270.77,4319.03,2475.68,841.98,Net Banking,1,0,42,2.6,217
1/28/2023,CUST100680,Female,51,USA,Email,App,Mobile,Standard,Monthly,6615.4,1460.81,5154.59,1653.06,784.12,1636.43,Debit Card,0,0,17,3.1,181
1/28/2023,CUST100664,Female,33,UAE,Email,Sales Team,Tablet,Standard,Monthly,9743.41,90.62,9652.79,1426.44,2288.42,957.53,Wallet,1,1,30,4.9,242
1/29/2023,CUST101122,Male,29,UAE,Social Media,Sales Team,Mobile,Standard,Monthly,16052.06,1897.59,14154.47,4441.48,366.71,106.13,UPI,1,0,54,4.1,282
1/29/2023,CUST101024,Male,55,India,Referral,Partner,Web,Basic,Monthly,18197.38,2653.71,15543.67,3514.98,3369.42,789.48,Net Banking,0,0,6,4.1,98
1/29/2023,CUST106923,Male,50,USA,Paid Ads,Website,Web,Standard,Yearly,11566.83,2637.84,8928.99,4521.79,3422.33,1814.62,Net Banking,0,0,37,3.2,96
1/29/2023,CUST104618,Male,33,USA,Referral,Website,Web,Basic,Quarterly,13112.44,408.18,12704.26,5003.11,2708.68,383.48,Debit Card,1,0,43,3.1,110
1/29/2023,CUST106303,Female,24,UAE,Referral,App,Tablet,Standard,Monthly,1459.67,1365.88,93.79,4433.09,372.11,1268.95,Debit Card,1,0,49,3.2,272
1/29/2023,CUST106296,Female,41,India,Referral,Sales Team,Mobile,Standard,Monthly,10817.9,1224.86,9593.04,5514.25,994.1,508.43,UPI,0,0,50,4.8,97
1/29/2023,CUST100992,Female,48,UK,Social Media,Partner,Tablet,Premium,Monthly,18916.12,1976.33,16939.79,4690.06,2619.03,1013.85,Wallet,1,0,13,4.3,124
1/29/2023,CUST101892,Female,44,UK,Paid Ads,Partner,Web,Premium,Monthly,16638.37,1483.28,15155.09,3624.08,1035.2,1664.05,Credit Card,0,0,16,4.6,15
1/29/2023,CUST104435,Male,26,India,Social Media,Sales Team,Web,Premium,Monthly,13406.12,1976.18,11429.94,3013.3,119.4,1196.04,UPI,1,0,39,2.6,34
1/29/2023,CUST105897,Male,51,USA,Referral,App,Tablet,Standard,Monthly,16968.32,1328.03,15640.29,1742.82,2364.8,958.4,UPI,1,0,58,4.7,65
1/29/2023,CUST100455,Male,49,UK,Paid Ads,Partner,Web,Basic,Monthly,1445.19,108.82,1336.37,2004.45,3402.29,1418.46,Wallet,0,0,21,3.6,170
1/29/2023,CUST108417,Male,49,UAE,Social Media,Sales Team,Tablet,Basic,Quarterly,12224.67,723.4,11501.27,3976.1,124.5,1467.58,Credit Card,1,0,16,4.8,213
1/29/2023,CUST108514,Female,37,USA,Email,App,Web,Standard,Monthly,2798.14,149.83,2648.31,321.96,639.65,1162.7,Credit Card,1,0,42,3.9,246
1/29/2023,CUST101280,Male,57,UK,Paid Ads,Sales Team,Tablet,Basic,Monthly,9548.32,592.19,8956.13,5723.41,3903.03,377.42,Credit Card,0,0,32,4.5,276
1/30/2023,CUST104333,Male,32,UK,Referral,Website,Tablet,Premium,Yearly,5595.1,98.98,5496.12,4957.22,1654.85,1019.21,UPI,1,0,42,3.6,238
1/30/2023,CUST104174,Male,28,UAE,Referral,Sales Team,Web,Basic,Monthly,15560.79,205.47,15355.32,2699.43,3822.35,267.78,UPI,1,1,13,2.8,283
1/30/2023,CUST104020,Female,44,UAE,Social Media,App,Web,Basic,Monthly,15767.93,1313.29,14454.64,3264.86,461.6,317.47,Credit Card,1,0,51,3.1,133
1/30/2023,CUST107559,Female,44,India,Paid Ads,Sales Team,Web,Standard,Monthly,10649.52,2366.57,8282.95,2074.15,2129.89,349.9,UPI,1,0,23,4.9,47
1/31/2023,CUST105973,Male,43,USA,Organic,Partner,Mobile,Standard,Yearly,12374.43,110.44,12263.99,4958.16,3730.52,913.97,UPI,1,0,10,3.1,145
1/31/2023,CUST108284,Male,50,USA,Organic,Website,Mobile,Basic,Monthly,9147.31,1330.38,7816.93,655.52,2129.27,1505.7,Net Banking,0,0,51,3,281
1/31/2023,CUST103760,Male,34,USA,Referral,Website,Mobile,Basic,Monthly,18091.66,2976.32,15115.34,1494.86,3121.42,639.87,Debit Card,1,0,7,4.8,190
1/31/2023,CUST106355,Male,52,India,Referral,App,Tablet,Basic,Monthly,7163.67,1298.47,5865.2,4982.29,453.35,1670.3,Net Banking,0,0,22,4.9,173
1/31/2023,CUST102805,Male,56,UK,Email,Website,Tablet,Premium,Quarterly,18505.46,2715.8,15789.66,4646.28,808.94,593.39,Wallet,1,0,48,2.5,190
1/31/2023,CUST106171,Female,53,USA,Social Media,App,Tablet,Standard,Monthly,16862.68,1059.18,15803.5,3118.28,2213.73,940.76,Credit Card,1,0,24,2.7,21
1/31/2023,CUST102730,Female,43,UK,Organic,App,Mobile,Basic,Monthly,2780.89,2141.43,639.46,391.93,674.62,360.47,Debit Card,0,1,53,3.5,131
2/1/2023,CUST107777,Male,36,UAE,Paid Ads,Sales Team,Mobile,Basic,Monthly,2534.58,1684.72,849.86,815.02,1878.15,868.82,Net Banking,1,0,49,5,253
2/1/2023,CUST108960,Male,44,USA,Referral,Partner,Tablet,Basic,Quarterly,14493.87,1356.32,13137.55,4208.69,768.22,524.75,Net Banking,1,0,33,4.1,161
2/1/2023,CUST105140,Female,38,Canada,Paid Ads,Sales Team,Tablet,Premium,Yearly,3683.48,830.65,2852.83,4625.52,2640.4,1708.6,Wallet,0,0,23,4.7,209
2/1/2023,CUST105121,Male,22,Canada,Email,Sales Team,Mobile,Standard,Monthly,16102.26,2726.98,13375.28,4440.58,117.01,1126.93,Net Banking,1,0,52,4.7,101
2/1/2023,CUST103087,Male,47,UK,Email,Sales Team,Web,Standard,Monthly,4650.71,2273.74,2376.97,4444.41,2804.83,1938.3,Wallet,0,1,26,3.1,71
2/1/2023,CUST102205,Female,21,Canada,Referral,Sales Team,Web,Basic,Monthly,12976.18,1553.51,11422.67,4375.56,1079.21,288.71,Debit Card,1,0,59,3.1,137
2/1/2023,CUST100909,Female,50,UK,Paid Ads,App,Mobile,Standard,Monthly,19623.58,1836.13,17787.45,1919.18,2441.45,539.92,Net Banking,0,0,14,4.7,195
2/1/2023,CUST106104,Female,35,UK,Paid Ads,Website,Mobile,Standard,Quarterly,13241.02,2743.61,10497.41,4562.55,1411.83,1449.91,UPI,1,1,33,4.8,141
2/2/2023,CUST107403,Female,39,USA,Paid Ads,Website,Web,Premium,Monthly,2833.56,1385.23,1448.33,2442.22,1657.17,524.33,Wallet,0,0,30,4.9,45
2/2/2023,CUST104575,Male,39,Canada,Paid Ads,Website,Mobile,Standard,Quarterly,12632.73,1377.26,11255.47,1950.54,1163.52,975.14,Credit Card,1,0,47,4.8,102
2/2/2023,CUST102854,Male,36,UK,Organic,Partner,Web,Premium,Monthly,16875.71,2016.23,14859.48,783.98,3666.86,107.31,Net Banking,0,0,29,2.9,49
2/2/2023,CUST108085,Female,32,Canada,Organic,Sales Team,Tablet,Standard,Quarterly,12547.13,2825.7,9721.43,4989.45,907.23,1376.63,UPI,1,0,54,3.3,98
2/3/2023,CUST101001,Male,50,USA,Paid Ads,Sales Team,Mobile,Standard,Monthly,13002.4,1150.03,11852.37,4748.07,2306.94,219.8,UPI,1,0,26,2.5,44
2/3/2023,CUST100695,Female,50,UK,Social Media,Partner,Web,Basic,Quarterly,14565.39,1647.82,12917.57,718.07,2735.55,1346.28,Debit Card,1,1,46,2.5,92
2/3/2023,CUST100565,Male,57,UAE,Referral,App,Tablet,Standard,Monthly,7857.73,2896.66,4961.07,5505.84,692.58,197.87,UPI,1,1,19,2.6,259
2/3/2023,CUST109626,Female,21,Canada,Referral,Website,Tablet,Premium,Yearly,8841.58,1325.2,7516.38,5552.36,2840.25,740.98,UPI,1,0,2,3.1,66
2/3/2023,CUST104266,Male,59,UK,Referral,Sales Team,Web,Basic,Monthly,4249.29,1291.33,2957.96,4348.09,636.66,1916.55,Debit Card,1,0,53,3.4,84
2/4/2023,CUST104681,Male,51,UK,Referral,App,Web,Standard,Monthly,18909.6,888.56,18021.04,3457.57,2992.07,101.48,UPI,0,0,35,3.4,46
2/4/2023,CUST104620,Male,23,USA,Paid Ads,Sales Team,Tablet,Standard,Quarterly,16532.77,2313.84,14218.93,2930.26,3757.7,1619.12,Net Banking,1,0,34,3.9,143
2/4/2023,CUST106911,Male,45,Canada,Email,Sales Team,Tablet,Premium,Quarterly,5942.94,1714.06,4228.88,2111.79,1171.96,686.63,UPI,1,0,3,3.5,47
2/4/2023,CUST101420,Male,31,UK,Referral,Sales Team,Tablet,Standard,Quarterly,7264.18,1139.41,6124.77,290.27,2673.77,1918.4,Credit Card,0,0,24,2.6,21
2/4/2023,CUST100047,Male,42,India,Paid Ads,Sales Team,Mobile,Basic,Yearly,773.76,323.3,450.46,4518.38,2056.02,719.03,Debit Card,1,0,31,2.6,190
2/4/2023,CUST100383,Male,53,India,Email,Website,Tablet,Basic,Monthly,5648.6,720.39,4928.21,2311.78,3297.26,756.11,Credit Card,0,0,59,4.3,265
2/4/2023,CUST109846,Female,34,Canada,Paid Ads,Partner,Web,Standard,Monthly,10850.57,1355.48,9495.09,1331.1,1095.23,1898.38,Wallet,1,0,4,2.7,141
2/5/2023,CUST100279,Female,25,Canada,Email,Website,Mobile,Basic,Monthly,18186.18,442.22,17743.96,2252.7,2279.15,1318.83,Credit Card,0,0,55,3.8,36
2/5/2023,CUST101636,Female,46,USA,Referral,Partner,Web,Premium,Quarterly,14274.1,331.67,13942.43,3203.41,2984.47,1907.2,UPI,1,0,41,3.2,46
2/5/2023,CUST101689,Female,22,UK,Paid Ads,Partner,Mobile,Premium,Monthly,14093.15,666.03,13427.12,2796.72,338.21,1114.16,Wallet,1,1,35,4.3,286
2/5/2023,CUST109887,Male,41,UAE,Paid Ads,App,Mobile,Premium,Yearly,15326.14,59.97,15266.17,279.45,1852.79,1571.08,Net Banking,1,0,41,4.1,261
2/5/2023,CUST106065,Male,51,UK,Referral,Website,Mobile,Standard,Monthly,6547.25,46.21,6501.04,5562.88,1092.25,1738.55,Net Banking,1,1,3,4.6,79
2/5/2023,CUST103755,Male,30,Canada,Paid Ads,Sales Team,Mobile,Basic,Monthly,14121.84,746.87,13374.97,2358.04,1112.8,379.77,UPI,1,0,1,3.6,268
